,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-01-04,226.05999755859375,237.30999755859375,222.2790069580078,236.4600067138672,236.4600067138672,1897500
1,2021-01-05,234.10000610351562,242.6199951171875,233.3699951171875,241.92999267578125,241.92999267578125,1416900
2,2021-01-06,234.27999877929688,246.5399932861328,234.27999877929688,241.8800048828125,241.8800048828125,1251700
3,2021-01-07,246.44000244140625,250.88999938964844,243.35000610351562,250.07000732421875,250.07000732421875,1323900
4,2021-01-08,253.55999755859375,268.6700134277344,253.19500732421875,258.3800048828125,258.3800048828125,2374900
5,2021-01-11,253.38999938964844,263.7699890136719,249.54100036621094,259.17999267578125,259.17999267578125,1043400
6,2021-01-12,261.4599914550781,283.7200012207031,259.0,279.6499938964844,279.6499938964844,2203700
7,2021-01-13,279.2300109863281,313.7300109863281,278.3800048828125,309.1000061035156,309.1000061035156,4029700
8,2021-01-14,307.0,369.0,305.67999267578125,329.8699951171875,329.8699951171875,9033900
9,2021-01-15,325.7699890136719,326.6000061035156,299.05999755859375,300.0,300.0,4144900
10,2021-01-19,305.0,309.6400146484375,290.8399963378906,299.8500061035156,299.8500061035156,2424800
11,2021-01-20,302.8399963378906,306.29998779296875,290.4590148925781,294.0899963378906,294.0899963378906,1605500
12,2021-01-21,298.0,308.6000061035156,290.6199951171875,293.5199890136719,293.5199890136719,2041400
13,2021-01-22,294.0,305.1789855957031,293.0,299.94000244140625,299.94000244140625,2247500
14,2021-01-25,302.5400085449219,314.8500061035156,293.0,294.3399963378906,294.3399963378906,2766000
15,2021-01-26,297.6400146484375,299.8299865722656,276.2250061035156,280.3399963378906,280.3399963378906,2674000
16,2021-01-27,272.1000061035156,292.6449890136719,265.0,276.2300109863281,276.2300109863281,2411500
17,2021-01-28,277.95001220703125,287.25,272.093994140625,278.1400146484375,278.1400146484375,1298600
18,2021-01-29,280.010009765625,284.96099853515625,263.57000732421875,272.32000732421875,272.32000732421875,1918900
19,2021-02-01,276.6700134277344,281.5199890136719,264.2019958496094,281.0299987792969,281.0299987792969,1455300
20,2021-02-02,282.6600036621094,285.80999755859375,274.2300109863281,284.79998779296875,284.79998779296875,1241000
21,2021-02-03,287.05999755859375,295.45001220703125,283.95001220703125,284.9700012207031,284.9700012207031,1730400
22,2021-02-04,288.3699951171875,303.3900146484375,285.5,294.2799987792969,294.2799987792969,1562400
23,2021-02-05,295.9599914550781,297.5,286.92999267578125,289.29998779296875,289.29998779296875,1344500
24,2021-02-08,290.0799865722656,296.0,279.0,289.4800109863281,289.4800109863281,1496400
25,2021-02-09,285.04998779296875,296.0199890136719,284.4779968261719,286.7799987792969,286.7799987792969,1492300
26,2021-02-10,292.0299987792969,292.0299987792969,277.42999267578125,287.0199890136719,287.0199890136719,1137900
27,2021-02-11,293.010009765625,304.5,289.1099853515625,291.6099853515625,291.6099853515625,1739300
28,2021-02-12,289.2799987792969,299.260009765625,286.0899963378906,292.9700012207031,292.9700012207031,828000
29,2021-02-16,294.6000061035156,294.7699890136719,277.3599853515625,277.54998779296875,277.54998779296875,1330600
30,2021-02-17,275.510009765625,279.4849853515625,268.07000732421875,273.260009765625,273.260009765625,1111300
31,2021-02-18,273.260009765625,280.6700134277344,267.9100036621094,271.8999938964844,271.8999938964844,1004700
32,2021-02-19,272.30999755859375,298.0,272.30999755859375,292.7300109863281,292.7300109863281,2646300
33,2021-02-22,285.3599853515625,285.8800048828125,263.2099914550781,266.9599914550781,266.9599914550781,3093500
34,2021-02-23,260.4599914550781,265.6400146484375,243.43499755859375,262.8999938964844,262.8999938964844,2380100
35,2021-02-24,264.0,264.3800048828125,251.24000549316406,258.1300048828125,258.1300048828125,1724100
36,2021-02-25,266.0199890136719,299.42401123046875,254.656005859375,258.04998779296875,258.04998779296875,5948000
37,2021-02-26,271.0,295.6499938964844,270.19000244140625,288.9800109863281,288.9800109863281,3928300
38,2021-03-01,293.5,342.989990234375,292.07000732421875,335.6499938964844,335.6499938964844,6508300
39,2021-03-02,329.1700134277344,332.4100036621094,315.4200134277344,320.07000732421875,320.07000732421875,2166100
40,2021-03-03,316.989990234375,320.0,291.1000061035156,295.5400085449219,295.5400085449219,1738000
41,2021-03-04,292.19000244140625,296.7799987792969,272.20001220703125,287.0,287.0,2094900
42,2021-03-05,289.07000732421875,307.2900085449219,263.8399963378906,295.6600036621094,295.6600036621094,3576300
43,2021-03-08,298.010009765625,326.8900146484375,297.9549865722656,306.55999755859375,306.55999755859375,2686800
44,2021-03-09,318.0,322.07000732421875,311.0899963378906,318.6000061035156,318.6000061035156,1617400
45,2021-03-10,325.8900146484375,326.17999267578125,307.0799865722656,310.010009765625,310.010009765625,1380200
46,2021-03-11,322.3399963378906,324.3500061035156,315.32501220703125,319.989990234375,319.989990234375,1422700
47,2021-03-12,312.0,317.2099914550781,303.46099853515625,316.260009765625,316.260009765625,970800
48,2021-03-15,316.5799865722656,331.20001220703125,312.010009765625,324.0299987792969,324.0299987792969,1261700
49,2021-03-16,327.19000244140625,329.75,309.3900146484375,314.1700134277344,314.1700134277344,1040100
50,2021-03-17,308.2799987792969,325.9100036621094,304.5199890136719,321.6600036621094,321.6600036621094,727100
51,2021-03-18,317.0799865722656,341.45001220703125,316.25,325.9200134277344,325.9200134277344,2146500
52,2021-03-19,325.9100036621094,348.0,325.9100036621094,335.3599853515625,335.3599853515625,1637300
53,2021-03-22,335.3599853515625,346.989990234375,333.0199890136719,345.4700012207031,345.4700012207031,1482800
54,2021-03-23,349.5299987792969,355.9599914550781,332.30999755859375,335.92999267578125,335.92999267578125,1561500
55,2021-03-24,332.6600036621094,340.8299865722656,323.010009765625,326.67999267578125,326.67999267578125,1340400
56,2021-03-25,319.0,331.55999755859375,313.0,329.0400085449219,329.0400085449219,1451100
57,2021-03-26,332.1199951171875,344.9200134277344,332.1199951171875,343.67999267578125,343.67999267578125,1540700
58,2021-03-29,345.0,354.5,332.239990234375,332.6400146484375,332.6400146484375,1369200
59,2021-03-30,328.0,329.5979919433594,315.1199951171875,317.0199890136719,317.0199890136719,1389000
60,2021-03-31,326.8800048828125,327.0799865722656,313.94000244140625,314.75,314.75,1700400
61,2021-04-01,322.4700012207031,340.1000061035156,322.1499938964844,338.0,338.0,2076700
62,2021-04-05,336.3699951171875,338.0,319.29998779296875,323.7300109863281,323.7300109863281,1557600
63,2021-04-06,326.3599853515625,343.8039855957031,325.1400146484375,339.1499938964844,339.1499938964844,1419600
64,2021-04-07,335.1000061035156,336.7099914550781,323.75,325.9200134277344,325.9200134277344,1086500
65,2021-04-08,330.2300109863281,337.239990234375,326.260009765625,332.2200012207031,332.2200012207031,1169000
66,2021-04-09,330.0,337.67999267578125,325.7900085449219,327.489990234375,327.489990234375,770200
67,2021-04-12,323.20001220703125,326.0400085449219,314.8500061035156,319.9700012207031,319.9700012207031,1086600
68,2021-04-13,321.1000061035156,327.4739990234375,315.989990234375,318.2900085449219,318.2900085449219,712100
69,2021-04-14,320.0,333.7699890136719,319.4100036621094,323.260009765625,323.260009765625,1165400
70,2021-04-15,327.5,329.260009765625,319.3900146484375,321.1199951171875,321.1199951171875,991900
71,2021-04-16,313.989990234375,322.9800109863281,304.70001220703125,321.6400146484375,321.6400146484375,1458500
72,2021-04-19,322.2200012207031,324.9800109863281,311.4200134277344,315.3299865722656,315.3299865722656,1280000
73,2021-04-20,315.0,317.1700134277344,305.7699890136719,314.0,314.0,912500
74,2021-04-21,312.2699890136719,322.6600036621094,308.1400146484375,318.5,318.5,1214900
75,2021-04-22,319.1000061035156,322.0,305.6400146484375,307.7699890136719,307.7699890136719,1074000
76,2021-04-23,310.05999755859375,311.23199462890625,299.3949890136719,308.17999267578125,308.17999267578125,1053900
77,2021-04-26,309.0299987792969,309.7900085449219,302.8800048828125,308.7799987792969,308.7799987792969,1004700
78,2021-04-27,307.67999267578125,316.22900390625,306.5799865722656,310.260009765625,310.260009765625,847600
79,2021-04-28,307.0,314.1700134277344,303.489990234375,311.0400085449219,311.0400085449219,870100
80,2021-04-29,313.6000061035156,320.94000244140625,302.06500244140625,306.79998779296875,306.79998779296875,1188600
81,2021-04-30,303.6000061035156,306.9800109863281,293.5,295.57000732421875,295.57000732421875,1610000
82,2021-05-03,293.79998779296875,293.9800109863281,277.42999267578125,280.17999267578125,280.17999267578125,2185300
83,2021-05-04,275.9200134277344,278.25,267.8500061035156,274.0799865722656,274.0799865722656,1938800
84,2021-05-05,277.30999755859375,281.4700012207031,265.0400085449219,270.9700012207031,270.9700012207031,2059500
85,2021-05-06,288.0,297.8500061035156,277.010009765625,286.1300048828125,286.1300048828125,4397700
86,2021-05-07,295.6000061035156,307.1199951171875,291.4599914550781,305.489990234375,305.489990234375,2778600
87,2021-05-10,300.1400146484375,331.510009765625,299.010009765625,321.1000061035156,321.1000061035156,3098300
88,2021-05-11,310.8599853515625,327.3399963378906,308.9599914550781,325.94000244140625,325.94000244140625,1583800
89,2021-05-12,319.0,324.17999267578125,298.19000244140625,299.69000244140625,299.69000244140625,2256300
90,2021-05-13,301.19000244140625,305.1000061035156,286.70001220703125,295.2699890136719,295.2699890136719,1633400
91,2021-05-14,299.5400085449219,307.8900146484375,296.0,300.0,300.0,1257100
92,2021-05-17,300.7799987792969,307.04998779296875,296.9949951171875,301.6300048828125,301.6300048828125,878100
93,2021-05-18,305.0,312.760009765625,302.5,304.4200134277344,304.4200134277344,1501700
94,2021-05-19,299.79998779296875,302.7179870605469,296.0350036621094,302.4700012207031,302.4700012207031,823500
95,2021-05-20,308.0899963378906,314.0,303.79998779296875,309.8900146484375,309.8900146484375,2044400
96,2021-05-21,311.3599853515625,315.5799865722656,307.3999938964844,310.6499938964844,310.6499938964844,1063400
97,2021-05-24,312.17999267578125,317.8500061035156,310.67999267578125,313.6600036621094,313.6600036621094,1025200
98,2021-05-25,315.3599853515625,320.4700012207031,309.0,311.760009765625,311.760009765625,1211500
99,2021-05-26,314.239990234375,327.3800048828125,311.5899963378906,324.8699951171875,324.8699951171875,1476300
100,2021-05-27,321.4100036621094,332.0,319.3900146484375,320.1099853515625,320.1099853515625,1726400
101,2021-05-28,320.7300109863281,322.2799987792969,305.6000061035156,306.5400085449219,306.5400085449219,1089700
102,2021-06-01,314.92999267578125,321.80999755859375,312.260009765625,318.0,318.0,1332000
103,2021-06-02,317.2699890136719,333.79998779296875,316.1099853515625,332.8900146484375,332.8900146484375,1615800
104,2021-06-03,331.3599853515625,333.57000732421875,323.0799865722656,325.5799865722656,325.5799865722656,1244100
105,2021-06-04,325.9100036621094,326.44000244140625,317.3299865722656,321.0299987792969,321.0299987792969,897200
106,2021-06-07,317.3399963378906,329.0799865722656,313.010009765625,327.95001220703125,327.95001220703125,1752000
107,2021-06-08,331.0,335.7300109863281,326.92999267578125,333.0,333.0,934500
108,2021-06-09,332.2099914550781,339.5580139160156,322.5799865722656,323.5,323.5,785800
109,2021-06-10,324.0400085449219,330.1000061035156,320.8500061035156,328.1499938964844,328.1499938964844,798300
